"block_number","min"
11755178,53000001459
11755179,1e+09
11755180,1e+09
11755181,5.21e+10
11755182,5.5e+10
11755183,53000001459
11755184,1e+09
11755185,5.28e+10
11755186,8.25e+10
11755187,7.1e+10
11755188,9.3e+10
11755189,6.875e+10
11755190,6.05e+10
11755191,1e+09
11755192,1e+09
11755193,3.01e+10
11755194,5.5e+10
11755195,5.5e+10
11755196,6e+10
11755197,5.5e+10
11755198,5.5e+10
11755199,5.5e+10
11755200,1e+09
11755201,5.5e+10
11755202,52000001347
11755203,5.3e+10
11755204,52000001123
11755205,5.2e+10
11755206,5.2e+10
11755207,5.5e+10
11755208,5.5e+10
11755209,5.8e+10
11755210,5.6e+10
11755211,5.5e+10
11755212,5.5e+10
11755213,5.5e+10
11755214,5.3e+10
11755215,6e+10
11755216,7e+10
11755217,5.6e+10
11755218,5.5e+10
11755219,56000001459
11755220,5.5e+10
11755221,5.5e+10
11755222,6.6e+10
11755223,5.5e+10
11755224,56000001459
11755225,5.5e+10
11755226,5.5e+10
11755227,5.335e+10
11755228,5.3e+10
11755229,5.5e+10
11755230,5.2e+10
11755231,5.2e+10
11755232,5.5e+10
11755233,56000001459
11755234,53000001459
11755235,5.5e+10
11755236,53000000001
11755237,52000001347
11755238,5.2e+10
11755239,5.2e+10
11755240,5.4e+10
11755241,5.2e+10
11755242,5.2e+10
11755243,5.2e+10
11755244,5.72e+10
11755245,5.5e+10
11755246,1e+09
11755247,5.72e+10
11755248,5.5e+10
11755249,53000001459
11755250,5.4e+10
11755251,1e+09
11755252,5.3e+10
11755253,5.2e+10
11755254,5.9e+10
11755255,53000001459
11755256,5.2e+10
11755257,5.2e+10
11755258,5.2e+10
11755259,5.2e+10
11755260,5.2e+10
11755261,5.2e+10
11755262,5.8e+10
11755263,53000001459
11755264,7.7e+10
11755265,6.4e+10
11755266,61600000233
11755267,1e+09
11755268,5.5e+10
11755269,53000001459
11755270,53000001459
11755271,53000001459
11755272,53000001459
11755273,5.72e+10
11755274,53000001459
11755275,58000001459
11755276,53000001459
11755277,5.3e+10
11755278,53000001459
11755279,5.2e+10
11755280,5.2e+10
11755281,5.2e+10
11755282,58300001604
11755283,5.4e+10
11755284,53000001459
11755285,5.2e+10
11755286,5.2e+10
11755287,5.2e+10
11755288,1e+09
11755289,5.11e+10
11755290,51000001347
11755291,51000001347
11755292,5.5e+10
11755293,53000001459
11755294,5.7e+10
11755295,53000001459
11755296,5.7e+10
11755297,5.2e+10
11755298,5.3e+10
11755299,5.2e+10
11755300,51000001347
11755301,5.2e+10
11755302,51000001347
11755303,7.4e+10
11755304,68200000233
11755305,5.72e+10
11755306,5.775e+10
11755307,5.72e+10
11755308,5.5e+10
11755309,5.2e+10
11755310,1e+09
11755311,5.5e+10
11755312,1e+09
11755313,53000001459
11755314,5.2e+10
11755315,5.72e+10
11755316,5.5e+10
11755317,5.6e+10
11755318,55000001234
11755319,7.3e+10
11755320,6.6e+10
11755321,6e+10
11755322,5.61e+10
11755323,5.7e+10
11755324,55000001459
11755325,56000001459
11755326,5.5e+10
11755327,5.5e+10
11755328,1e+09
11755329,5.3e+10
11755330,5.2e+10
11755331,5.2e+10
11755332,5.2e+10
11755333,5.2e+10
11755334,51000001347
11755335,51000001347
11755336,51000001347
11755337,51000001123
11755338,51000001123
11755339,5.5e+10
11755340,51000001123
11755341,51000001123
11755342,51000001123
11755343,51000001123
11755344,6.24e+10
11755345,5.3e+10
11755346,51000001123
11755347,51000001123
11755348,51000000002
11755349,5.1e+10
11755350,7.5e+10
11755351,6e+10
11755352,5.5e+10
11755353,5.5e+10
11755354,5.9e+10
11755355,54000001459
11755356,6.16e+10
11755357,1e+09
11755358,5.2e+10
11755359,5.4e+10
11755360,5.9e+10
11755361,53000001459
11755362,5.2e+10
11755363,1e+09
11755364,61600005602
11755365,54000001459
11755366,5.2e+10
11755367,6.124e+10
11755368,3.01e+10
11755369,53000001459
11755370,5.15e+10
11755371,51000001347
11755372,51000001347
11755374,7.3e+10
11755375,59400000233
11755376,54000001459
11755377,1e+09
11755378,5.3e+10
11755379,51000001347
11755380,51000001347
11755381,51000001347
11755382,51000001347
11755383,1e+09
11755384,6.48e+10
11755385,5.8e+10
11755386,5.4e+10
11755387,55000001459
11755389,5.4e+10
11755390,5.3e+10
11755391,52500000729
11755392,5.2e+10
11755393,51000001347
11755394,54000001095
11755395,52000001459
11755396,5.4e+10
11755397,5.5e+10
11755398,5.3e+10
11755399,51000001347
11755400,51145422823
11755401,51226189068
11755402,51000001123
11755403,5.1e+10
11755404,5.4e+10
11755405,5.2e+10
11755406,5.3e+10
11755407,5.1e+10
11755408,5.1e+10
11755409,5.1e+10
11755410,5.1e+10
11755411,1e+09
11755412,1e+09
11755413,1e+09
11755414,5.1e+10
11755415,5.1e+10
11755416,1e+09
11755417,5.1e+10
11755418,5.8e+10
11755419,6.12e+10
11755420,5.6e+10
11755421,5.3e+10
11755422,1e+09
11755423,5.1e+10
11755424,5.1e+10
11755425,5.1e+10
11755426,1e+09
11755427,5.1e+10
11755428,5.1e+10
11755429,5.1e+10
11755430,5.01e+10
11755431,50000001561
11755432,50000001347
11755433,50100000101
11755434,50000001347
11755435,50000001347
11755436,5.1e+10
11755437,50000001123
11755438,5.1e+10
11755439,5.1e+10
11755440,1e+09
11755441,5.1e+10
11755442,50000001125
11755443,5.61e+10
11755444,6.2e+10
11755445,5.5e+10
11755446,5.2e+10
11755447,5.6e+10
11755448,5.7e+10
11755449,51000001459
11755450,5.61e+10
11755451,51000001459
11755452,5.1e+10
11755453,5e+10
11755454,5.1e+10
11755455,6.732e+10
11755456,5.7e+10
11755457,51000001459
11755458,62220001780
11755459,1e+09
11755460,1e+09
11755461,56712111590
11755462,6.55e+10
11755463,5.8e+10
11755464,1e+09
11755465,5.4e+10
11755466,6.7e+10
11755467,6.16e+10
11755468,5.7e+10
11755469,5.6e+10
11755470,1e+09
11755471,56610001619
11755472,56610001619
11755473,1e+09
11755474,56610001619
11755475,56610001619
11755476,5.6e+10
11755477,52000001459
11755478,5.2e+10
11755479,51000001459
11755480,5.7e+10
11755481,51000010000
11755482,51000001347
11755483,5.1e+10
11755484,5.1e+10
11755485,5.6e+10
11755486,5.2e+10
11755487,5.1e+10
11755488,6.16e+10
11755489,6.1e+10
11755491,5.8e+10
11755492,5.6e+10
11755493,5.6e+10
11755494,55999999999
11755495,5.2e+10
11755496,5.1e+10
11755497,5.6e+10
11755498,53000001459
11755499,5.5e+10
11755500,1e+09
11755501,6e+10
11755502,6.51e+10
11755503,6e+10
11755504,57000001459
11755505,6.7e+10
11755506,6.5e+10
11755507,6.2e+10
11755508,57000001459
11755509,57000001459
11755510,5.6e+10
11755511,5.5e+10
11755512,5.5e+10
11755513,5.21e+10
11755514,6.2e+10
11755515,5.9e+10
11755516,1e+09
11755517,1e+09
11755518,52000001459
11755519,5.2e+10
11755520,51000001347
11755521,3.01e+10
11755522,5.171e+10
11755523,56000001459
11755524,5.1e+10
11755525,5.7e+10
11755526,6.8e+10
11755527,1e+09
11755528,5.7e+10
11755529,1e+09
11755530,52000001459
11755531,5.1e+10
11755532,5.1e+10
11755533,4.95e+10
11755534,5.7e+10
11755535,1e+09
11755536,6.27e+10
11755537,5.7e+10
11755538,5.5e+10
11755539,5.1e+10
11755540,5.1e+10
11755541,1e+09
11755542,5.1e+10
11755543,5.1e+10
11755544,5.01e+10
11755545,50000001347
11755546,6e+10
11755547,7e+10
11755548,6.2e+10
11755550,5.7e+10
11755551,6.27e+10
11755552,6e+10
11755553,5.7e+10
11755554,5.7e+10
11755555,5.7e+10
11755556,5.51e+10
11755557,58000001459
11755558,6.49e+10
11755559,5.9e+10
11755560,5.7e+10
11755561,5.7e+10
11755562,1e+09
11755563,51100111000
11755564,1e+09
11755565,51123123122
11755566,6.1e+10
11755567,1e+09
11755568,1e+09
11755569,1e+09
11755570,6e+10
11755571,5.25e+10
11755572,4.62e+10
11755573,5.7e+10
11755574,52000001459
11755575,6.4e+10
11755576,5.9e+10
11755577,5.2e+10
11755578,5.101e+10
11755580,51000001459
11755581,5.0005e+10
11755582,5.35e+10
11755584,5.8e+10
11755585,5.7e+10
11755586,5.6e+10
11755587,6.4e+10
11755588,67200001750
11755589,6e+10
11755590,5.83e+10
11755592,5.7e+10
11755593,6.5e+10
11755594,6.2e+10
11755595,5.7e+10
11755596,56000001459
11755597,6.6e+10
11755598,6.2e+10
11755599,1e+09
11755600,56000001459
11755601,5.7e+10
11755602,1e+09
11755603,5.7e+10
11755604,5.6e+10
11755605,53000001459
11755606,1e+09
11755607,5.2e+10
11755608,5.2e+10
11755609,5.06e+10
11755610,57200000233
11755611,1e+09
11755612,50000001347
11755613,50000001347
11755614,50000001347
11755615,50000001347
11755616,51000001347
11755617,50000001123
11755618,50000001123
11755619,50000001123
11755620,50000001347
11755621,5.2e+10
11755622,5.2e+10
11755623,51000001459
11755624,50000001123
11755625,50000001123
11755626,5.2e+10
11755627,51000001459
11755628,1e+09
11755629,55000001481
11755630,5.01e+10
11755631,5.21e+10
11755632,1e+09
11755633,50000001347
11755634,5.16e+10
11755635,5.01e+10
11755636,6e+10
11755637,5.1e+10
11755638,5.01e+10
11755639,5.01e+10
11755640,50000001347
11755641,51000001459
11755642,6.7e+10
11755643,6.2e+10
11755644,6.2e+10
11755645,5.5e+10
11755646,54000010000
11755647,5.1e+10
11755648,6.8e+10
11755649,1e+09
11755650,56100001604
11755651,51000001459
11755652,1e+09
11755653,5.1e+10
11755654,6.2e+10
11755655,5.7e+10
11755656,51000001459
11755657,1e+09
11755658,5.1e+10
11755659,6.9e+10
11755661,1e+09
11755662,1e+09
11755663,5.7e+10
11755664,56100001604
11755665,56100001604
11755666,6.2e+10
11755667,6.2e+10
11755668,61710001764
11755669,56100001604
11755670,7.2e+10
11755671,6.16e+10
11755672,56100001604
11755673,56100001604
11755674,1e+09
11755675,58308300000
11755676,56100001604
11755677,7.2e+10
11755678,5.661e+10
11755679,63403200000
11755680,57000001459
11755681,5.8e+10
11755682,56100001604
11755683,5.5e+10
11755684,5.5e+10
11755685,54000001459
11755686,52000001459
11755687,5.1e+10
11755688,5.7e+10
11755689,57000001459
11755690,5.661e+10
11755691,5.8e+10
11755692,57000001459
11755693,5.661e+10
11755694,5.4e+10
11755695,5.7e+10
11755696,5.1e+10
11755697,5.1e+10
11755698,5.0005e+10
11755699,50000001347
11755700,6.2271e+10
11755701,6.2e+10
11755702,58000001459
11755703,56100001604
11755704,1e+09
11755705,68100001600
11755706,6.1e+10
11755707,5.661e+10
11755708,5.661e+10
11755709,56581501612
11755710,56300001604
11755711,1e+09
11755712,51500001291
11755713,5.11e+10
11755714,50000001347
11755715,5.7e+10
11755716,1e+09
11755717,56100001604
11755718,5.6e+10
11755719,5.4e+10
11755720,6.27e+10
11755721,61710001764
11755723,5.7e+10
11755724,5.5e+10
11755725,5.4e+10
11755726,5.11e+10
11755727,6e+10
11755728,5.7e+10
11755729,56100001604
11755730,6.2e+10
11755731,56500000673
11755732,3.01e+10
11755733,5.3e+10
11755734,50000001347
11755735,6.1e+10
11755736,1e+09
11755737,64500000673
11755738,6.1e+10
11755739,7.3e+10
11755740,1e+09
11755741,6.0005e+10
11755742,6.5e+10
11755743,59000001459
11755744,6.6e+10
11755745,60000010000
11755746,1e+09
11755747,56500000673
11755748,56100001604
11755749,56100001604
11755750,5.4e+10
11755751,6.8e+10
11755752,6.1e+10
11755753,5.5e+10
11755754,1e+09
11755755,5.11e+10
11755757,5.01e+10
11755758,50000001347
11755759,50000001347
11755760,50000001348
11755761,50000001347
11755762,51000001459
11755763,1e+09
11755764,50000001347
11755765,50000001347
11755766,50000001347
11755767,50000001347
11755768,50000001347
11755769,5.01e+10
11755770,50000001347
11755771,5.1e+10
11755772,5.5e+10
11755774,5.5e+10
11755775,5.3e+10
11755776,51000001459
11755777,50000001347
11755778,50000001347
11755779,50000001347
11755780,50000001347
11755781,50000001347
11755782,5.1e+10
11755783,50000001347
11755784,50000001347
11755785,50000001347
11755786,5.5e+10
11755787,50000001347
11755788,50000001347
11755789,1e+09
11755790,50000001347
11755791,5.5e+10
11755792,50500000673
11755793,1e+09
11755794,50000001347
11755795,50500000673
11755796,50000001347
11755797,62500001684
11755798,5.5e+10
11755799,5.05e+10
11755800,50000001347
11755801,80000001347
11755802,1e+09
11755803,1e+09
11755804,50100000101
11755805,50000001347
11755806,50000001347
11755807,62000000052
11755808,6.6006e+10
11755809,7.1e+10
11755810,60000001347
11755811,6e+10
11755812,55000001481
11755813,5.5e+10
11755814,53000001347
11755815,50000001347
11755816,6.2e+10
11755817,6e+10
11755818,7.6e+10
11755819,66000001347
11755820,61000001459
11755821,6e+10
11755822,5.71e+10
11755823,6.1e+10
11755824,5.5e+10
11755825,1e+09
11755826,1e+09
11755827,1e+09
11755828,1e+09
11755829,6e+10
11755830,53550000673
11755831,5.2e+10
11755832,6.108e+10
11755833,6.18e+10
11755834,67100000233
11755835,6e+10
11755836,6e+10
11755837,6e+10
11755838,5.5e+10
11755839,6.1e+10
11755841,6.1005e+10
11755842,6.6e+10
11755843,6e+10
11755844,6.2e+10
11755845,6.1e+10
11755846,6e+10
11755847,6e+10
11755848,5.5e+10
11755849,5.3e+10
11755850,6.71e+10
11755851,59000001459
11755852,5.5e+10
11755853,5.2e+10
11755854,5.1e+10
11755855,6e+10
11755856,5.5e+10
11755857,5.1e+10
11755858,50000001347
11755859,50000001347
11755860,50000001347
11755861,50000001347
11755862,6.4638e+10
11755863,1e+09
11755864,5.7e+10
11755865,1e+09
11755866,5.4e+10
11755867,1e+09
11755868,50100000101
11755869,1e+09
11755870,5.4e+10
11755871,50000001347
11755872,51000001459
11755873,1e+09
11755874,6.39e+10
11755875,6.3e+10
11755876,64000001459
11755877,1e+09
11755878,6e+10
11755879,60500000233
11755880,56100001481
11755881,56100001481
11755882,5.5e+10
11755883,63000001561
11755884,60000001459
11755885,5.61e+10
11755886,6e+10
11755887,5.5e+10
11755888,5.4e+10
11755889,5.2e+10
11755890,51000001459
11755891,51000001459
11755892,51000001347
11755893,5.1e+10
11755894,5.01e+10
11755895,50000001347
11755896,50000001347
11755897,56000001459
11755898,5.21e+10
11755899,5.4e+10
11755900,5.5e+10
11755901,5.4e+10
11755902,50000001347
11755903,5.4e+10
11755904,50000001347
11755905,50000001347
11755906,50000001347
11755907,1e+09
11755908,50000001347
11755909,50000001347
11755910,1e+09
11755911,50000001347
11755912,5.3e+10
11755913,50000001347
11755914,50000001347
11755915,5.2e+10
11755916,3.01e+10
11755917,6.106e+10
11755918,56100001604
11755919,5.3e+10
11755920,5.72e+10
11755921,5.6e+10
11755922,1e+09
11755923,5.6e+10
11755924,51000001459
11755925,51000001459
11755926,6.2e+10
11755927,6.81e+10
11755928,5.5e+10
11755929,5.3e+10
11755930,6.174e+10
11755931,5.3e+10
11755932,53000001459
11755933,5.3e+10
11755934,5.2e+10
11755935,1e+09
11755936,51000001459
11755937,5.9e+10
11755938,58007400000
11755940,6e+10
11755941,5.5e+10
11755942,54000001459
11755943,55000001459
11755944,5.9e+10
11755945,5.5e+10
11755946,5.5e+10
11755947,53000001459
11755948,5.5e+10
11755949,5.5e+10
11755950,58685409163
11755951,5.6e+10
11755952,5.5e+10
11755953,53000001459
11755954,5.5e+10
11755955,56000001459
11755956,5.2005e+10
11755957,5.2e+10
11755958,54000001459
11755960,1e+09
11755961,51000001459
11755962,6.8e+10
11755963,6e+09
11755964,7.4e+10
11755965,6.8e+10
11755966,1e+09
11755967,1e+09
11755968,6e+09
11755969,6e+10
11755970,58300000233
11755971,6e+09
11755972,6e+09
11755973,5.5e+10
11755974,5.5e+10
11755975,1e+09
11755976,6.8e+10
11755977,5.5e+10
11755978,3e+09
11755979,6e+10
11755980,5.5e+10
11755981,5.5e+10
11755982,5.5e+10
11755983,1e+09
11755984,6e+09
11755985,6.2e+10
11755986,6e+09
11755987,5.5e+10
11755988,5.5e+10
11755989,1e+09
11755990,6.6e+10
11755991,6e+09
11755992,5.5e+10
11755993,5.665e+10
11755994,6.105e+10
11755995,7.3e+10
11755996,6.6e+10
11755997,6e+09
11755998,6.1e+10
11755999,5.9e+10
11756000,7.6e+10
11756001,1e+09
11756002,6e+09
11756003,6.71e+10
11756004,6.6e+10
11756005,6.6e+10
11756006,6e+09
11756007,7.4e+10
11756008,1e+10
11756009,6.6e+10
11756010,1e+10
11756011,1e+10
11756013,72210000001
11756014,1e+09
11756015,7.2e+10
11756016,6.8e+10
11756017,1e+09
11756018,6e+09
11756019,6e+09
11756020,64000001459
11756021,7.5e+10
11756022,1e+09
11756023,7.2e+10
11756024,6.8e+10
11756025,6e+09
11756026,6.4e+10
11756027,6e+09
11756028,6.5625e+10
11756029,6.3e+10
11756030,1e+09
11756031,6e+09
11756032,6.1e+10
11756033,6e+09
11756034,1e+09
11756035,6e+10
11756036,6.1e+10
11756037,7.48e+10
11756038,6.4e+10
11756039,1e+09
11756040,6.1e+10
11756041,6.1e+10
11756042,6e+10
11756043,6e+09
11756044,6e+10
11756045,6e+09
11756046,6e+09
11756047,6.8e+10
11756048,3e+09
11756049,62000001459
11756050,6e+09
11756051,6e+09
11756052,6e+09
11756053,6.8e+10
11756054,6.1e+10
11756055,6e+10
11756056,6e+09
11756057,60000001459
11756058,6e+09
11756059,6.1e+10
11756060,6e+09
11756061,6e+10
11756062,7.4e+10
11756063,6.7e+10
11756064,3e+09
11756065,6e+09
11756066,6e+09
11756067,1e+09
11756068,6e+09
11756069,66000000001
11756070,6e+09
11756071,6.6e+10
11756072,3e+09
11756073,6.6e+10
11756074,6e+09
11756075,6.5e+10
11756076,1e+09
11756077,61000001459
11756078,6e+09
11756079,6.8e+10
11756080,6e+09
11756081,3e+09
11756082,6e+09
11756083,1e+09
11756084,69300001604
11756085,7.59e+10
11756086,1e+09
11756087,6e+09
11756088,6.9e+10
11756089,6.8e+10
11756090,6.6e+10
11756091,6.6e+10
11756092,63000001459
11756093,1e+09
11756094,63000001459
11756095,62000001459
11756096,6.2e+10
11756097,6.6e+10
11756098,3.01e+10
11756099,6.6e+10
11756100,1e+10
11756101,60000001123
11756102,6e+10
11756103,1e+10
11756104,63000001459
11756105,63000001459
11756106,6e+10
11756107,7.5e+10
11756108,7e+10
11756109,63000001459
11756111,61000001459
11756112,6.3e+10
11756113,6e+10
11756114,7.44e+10
11756115,66000000233
11756116,6.71e+10
11756117,3e+09
11756118,7.14e+10
11756119,7.4e+10
11756120,3e+09
11756121,6e+09
11756122,3e+09
11756123,3e+09
11756124,7.7e+10
11756125,7.2e+10
11756126,6e+09
11756127,6e+09
11756128,6e+09
11756129,1e+09
11756131,6e+09
11756132,7.4e+10
11756133,7.1e+10
11756134,3e+10
11756135,6.8e+10
11756136,6.7e+10
11756137,1e+09
11756138,1e+09
11756139,6e+09
11756140,6.6e+10
11756141,6.6e+10
11756142,6.5e+10
11756143,74000001561
11756144,71000001459
11756145,6e+09
11756146,6.71e+10
11756147,63000001459
11756148,6e+09
11756149,3e+09
11756150,6e+09
11756151,1e+09
11756152,6.2e+10
11756153,61000001459
11756154,1e+09
11756155,6e+10
11756156,6e+09
11756157,6e+09
11756158,6e+10
11756159,1e+09
11756160,8.6e+10
11756162,83000001459
11756163,1e+09
11756165,73000001459
11756166,6.9e+10
11756167,3e+09
11756168,6e+09
11756169,101250001823
11756170,6e+09
11756171,6e+09
11756172,1e+09
11756174,8.69e+10
11756175,8.69e+10
11756176,7.9e+10
11756177,6e+09
11756178,8.4e+10
11756179,7.9e+10
11756180,7.8e+10
11756181,75600001751
11756183,8e+10
11756184,7.4e+10
11756185,71000001459
11756186,69300001604
11756187,6.9e+10
11756188,8e+10
11756189,8.6e+10
11756190,86000001459
11756191,83000001459
11756192,8.2e+10
11756193,6e+09
11756194,7.9e+10
11756195,9.6e+10
11756196,1e+09
11756197,7.9e+10
11756198,8e+10
11756199,1e+09
11756200,7.9e+10
11756201,7.5e+10
11756202,7.9e+10
11756203,7.9e+10
11756204,6e+09
11756205,1e+09
11756206,8.7e+10
11756207,80000001459
11756208,7.9e+10
11756209,78769120000
11756210,6e+09
11756211,9.2e+10
11756212,6e+09
11756213,6e+09
11756214,7.9e+10
11756215,7.9e+10
11756216,7.5e+10
11756217,7.4e+10
11756218,6e+09
11756219,7.9e+10
11756220,6e+09
11756221,7.3e+10
11756222,7e+10
11756223,6.9e+10
11756224,7.9e+10
11756225,6e+09
11756226,6e+09
11756227,6e+09
11756228,8e+10
11756229,7.4e+10
11756230,7e+10
11756231,7.3e+10
11756232,9.9e+10
11756233,6e+09
11756234,8.7e+10
11756235,1.04e+11
11756236,1.001e+11
11756237,9.7e+10
11756238,8.7e+10
11756239,8.2e+10
11756240,8e+10
11756241,79000001561
11756242,7.9e+10
11756243,96800001717
11756244,9.3e+10
11756245,8e+10
11756246,8.8e+10
11756247,7.9e+10
11756248,8e+10
11756249,7.68e+10
11756250,9.6e+10
11756251,8.8e+10
11756252,8.2e+10
11756253,8e+10
11756254,8e+10
11756255,7.4e+10
11756256,1e+09
11756257,81000001459
11756258,8e+10
11756259,7.6e+10
11756260,1e+09
11756261,9.6e+10
11756262,83250740000
11756263,3.01e+10
11756264,8.9e+10
11756265,8e+10
11756266,9.6e+10
11756267,8.9e+10
11756268,81000001459
11756269,81000000001
11756270,8e+10
11756271,8e+10
11756272,9.7e+10
11756273,8.712e+10
11756274,8.1e+10
11756275,89100001604
11756276,9.8e+10
11756277,89000001459
11756278,8.2e+10
11756279,1e+09
11756280,8.2e+10
11756281,81000001459
11756282,1e+09
11756283,9.8e+10
11756284,1e+09
11756285,8e+10
11756286,7.95e+10
11756287,7.9e+10
11756288,7.5e+10
11756289,1e+09
11756290,7.588e+10
11756291,81000001459
11756292,7.2e+10
11756293,81000001459
11756294,7.2e+10
11756295,9.585e+10
11756296,1e+09
11756297,9.2e+10
11756298,8.1e+10
11756299,1.09e+11
11756300,9.9e+10
11756301,9.8e+10
11756302,8.91e+10
11756303,1.03e+11
11756304,88000001481
11756305,8.1e+10
11756306,80000001347
11756307,80000001347
11756308,9.6e+10
11756309,8.7e+10
11756310,8.1e+10
11756311,75000001459
11756312,7.139e+10
11756313,1e+11
11756314,82000001459
11756315,82000001459
11756317,7.5e+10
11756318,8.5e+10
11756319,1e+09
11756320,8.2e+10
11756321,1e+09
11756322,9.2e+10
11756323,82000001459
11756324,82000001459
11756325,90200001604
11756326,8.6e+10
11756327,84000001561
11756328,1e+09
11756329,82000001459
11756330,7.81e+10
11756331,9.2e+10
11756333,7.7e+10
11756334,1e+09
11756335,7.2e+10
11756336,7e+10
11756337,69000001123
11756338,82000001459
11756339,6.82e+10
11756340,66000001123
11756341,6.5e+10
11756343,6.4e+10
11756344,63000001459
11756345,63000001459
11756346,82000001459
11756347,1e+09
11756348,63000001459
11756349,62028929994
11756350,62028929994
11756351,6.2e+10
11756352,8.8e+10
11756353,1.03e+11
11756354,1.05e+11
11756355,9.02e+10
11756356,8.28e+10
11756357,7.5e+10
11756358,7.5e+10
11756359,1.06e+11
11756360,1.03e+11
11756361,9.1e+10
11756362,8.28e+10
11756363,7.5e+10
11756364,8.3e+10
11756365,1e+09
11756366,92000001561
11756367,8.25e+10
11756368,7.4e+10
11756369,7.1e+10
11756370,8.28e+10
11756371,7.4e+10
11756372,1e+09
11756373,71000001347
11756374,70040001502
11756375,6.9e+10
11756376,1e+09
11756377,7.4e+10
11756378,6.9e+10
11756379,6.9e+10
11756380,1e+09
11756381,68000001459
11756382,6.6e+10
11756383,8e+10
11756384,9.7e+10
11756385,7.5e+10
11756386,7.4e+10
11756387,70000001459
11756388,8.5e+10
11756389,7.9e+10
